ligand_id,component_id,status,source_smiles,canonical_smiles,smiles_source,source_locator,source_count
2757,V00,resolved,C[C@H](c1cc(cc2c1cccc2)OC)N3CCC(CC3)C(=O)NCc4cccc(c4)F,COc1cc([C@@H](C)N2CCC(C(=O)NCc3cccc(F)c3)CC2)c2ccccc2c1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
428,V06,resolved,c1cncc(c1N)Br,Nc1ccncc1Br,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,6
2525,V18,resolved,c1ccc2c(c1)cncc2N3C(=O)C4(CC(C4)C5CCC5)NC3=O,O=C1NC2(CC(C3CCC3)C2)C(=O)N1c1cncc2ccccc12,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
2537,V1B,resolved,c1ccc(cc1)C2CC3(C2)C(=O)N(C(=O)N3)c4cncc5c4cccc5,O=C1NC2(CC(c3ccccc3)C2)C(=O)N1c1cncc2ccccc12,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
1788,V1V,resolved,CCC[C@@H]([C@@H](C(=O)O)O)N,CCC[C@H](N)[C@H](O)C(=O)O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
2687,V2M,resolved,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@@H](CO)O)NC(=O)c2cc3c([nH]2)cccc3OC,COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCNC3=O)[C@H](O)CO)cc12,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,4
2999,V3E,resolved,COC(=O)[C@H](Cc1ccccc1O)N,COC(=O)[C@@H](N)Cc1ccccc1O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
2597,V46,resolved,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@H](O)S(=O)(=O)O)NC(=O)OCc2cccc(c2)Cl,CC(C)C[C@H](NC(=O)OCc1cccc(Cl)c1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@H](O)S(=O)(=O)O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
1129,V5N,resolved,c1c([nH]cn1)[C@H]([C@@H](C(=O)O)N)O,N[C@H](C(=O)O)[C@H](O)c1cnc[nH]1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
1790,V7G,resolved,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@@H](c2nc3ccccc3s2)O)NC(=O)c4cc5c([nH]4)cccc5OC,COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCNC3=O)[C@H](O)c3nc4ccccc4s3)cc12,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,6
668,V7H,resolved,c1ccc(cc1)CNC(=O)c2ccccc2CNCc3ccc4c(c3C(=O)O)OC[C@@H](O4)CCC(=O)O,O=C(O)CC[C@H]1COc2c(ccc(CNCc3ccccc3C(=O)NCc3ccccc3)c2C(=O)O)O1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,4
2814,V83,resolved,COC(=O)c1c2c(sc1NC(=O)[C@@H]3CC=CC[C@H]3C(=O)O)CCCCC2,COC(=O)c1c(NC(=O)[C@@H]2CC=CC[C@H]2C(=O)O)sc2c1CCCCC2,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
1067,V96,resolved,c1cc(c(cc1C[C@@H](C(=O)O)N)c2c(c3c(c(c2O)O)C(=O)c4cc(c(c(c4C3=O)C(=O)O)C(=O)O)O)O)O,N[C@@H](Cc1ccc(O)c(-c2c(O)c(O)c3c(c2O)C(=O)c2c(cc(O)c(C(=O)O)c2C(=O)O)C3=O)c1)C(=O)O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
2407,V9G,invalid_smiles,,,,,5
1068,V9O,resolved,c1cc(c(cc1CCN)c2c(c3c(c(c2O)O)C(=O)c4cc(c(c(c4C3=O)C(=O)O)C(=O)O)O)O)O,NCCc1ccc(O)c(-c2c(O)c(O)c3c(c2O)C(=O)c2c(cc(O)c(C(=O)O)c2C(=O)O)C3=O)c1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
2640,V9R,resolved,CC(C)(C)OC(=O)NC1=CC=CN(C1=O)[C@H](CC2CC2)C(=O)N[C@@H](C[C@@H]3CCNC3=O)[C@@H](C(=O)NCc4ccccc4)O,CC(C)(C)OC(=O)Nc1cccn([C@H](CC2CC2)C(=O)N[C@@H](C[C@@H]2CCNC2=O)[C@H](O)C(=O)NCc2ccccc2)c1=O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
1069,VA9,resolved,CC(=O)NCCc1ccc(c(c1)c2c(c3c(c(c2O)O)C(=O)c4cc(c(c(c4C3=O)C(=O)O)C(=O)O)O)O)O,CC(=O)NCCc1ccc(O)c(-c2c(O)c(O)c3c(c2O)C(=O)c2c(cc(O)c(C(=O)O)c2C(=O)O)C3=O)c1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
919,VAC,resolved,c1ccc(cc1)C[C@H](CC(C[C@@H](Cc2ccccc2)C(=O)N[C@H]3c4ccccc4C[C@H]3O)O)C(=O)N[C@H]5c6ccccc6C[C@H]5O,O=C(N[C@H]1c2ccccc2C[C@H]1O)[C@H](Cc1ccccc1)CC(O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,4
2409,VBY,resolved,Cc1ccc(cc1C(=O)N[C@H](C)c2cccc3c2cccc3)NC(=O)C=C,C=CC(=O)Nc1ccc(C)c(C(=O)N[C@H](C)c2cccc3ccccc23)c1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,5
3006,VCG,resolved,CCCCCCCC/C=C/CCCCCCCC(=O)OCCOC[C@@H]([C@@H]1[C@@H](C[C@@H](O1)OCCO)OCCO)OCCO,CCCCCCCC/C=C/CCCCCCCC(=O)OCCOC[C@H](OCCO)[C@H]1O[C@@H](OCCO)C[C@H]1OCCO,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,9
2906,VEG,resolved,CCC(=O)N(c1ccc(cc1)C(C)(C)C)[C@H](c2cccnc2)C(=O)NCCC(=O)OCC,CCOC(=O)CCNC(=O)[C@@H](c1cccnc1)N(C(=O)CC)c1ccc(C(C)(C)C)cc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
2907,VEJ,resolved,CCC(=O)N(c1ccc(cc1)C(C)(C)C)[C@H](c2cccnc2)C(=O)NCCCOC,CCC(=O)N(c1ccc(C(C)(C)C)cc1)[C@@H](C(=O)NCCCOC)c1cccnc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
2908,VEM,resolved,CCC(=O)N(c1ccc(cc1)C(C)(C)C)[C@H](c2cccnc2)C(=O)NCCOC,CCC(=O)N(c1ccc(C(C)(C)C)cc1)[C@@H](C(=O)NCCOC)c1cccnc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
2909,VEP,resolved,CCC(=O)N(c1ccc(cc1)C(C)(C)C)[C@H](c2cccnc2)C(=O)NC3CCOCC3,CCC(=O)N(c1ccc(C(C)(C)C)cc1)[C@@H](C(=O)NC1CCOCC1)c1cccnc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
2910,VEV,resolved,CCC(=O)N(c1ccc(cc1)C(C)(C)C)[C@H](c2cccnc2)C(=O)NC,CCC(=O)N(c1ccc(C(C)(C)C)cc1)[C@@H](C(=O)NC)c1cccnc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
2911,VEY,resolved,CCC(=O)N(c1ccc(cc1)C(C)(C)C)[C@H](c2cccnc2)C(=O)NCC,CCNC(=O)[C@@H](c1cccnc1)N(C(=O)CC)c1ccc(C(C)(C)C)cc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
2929,VHJ,resolved,CC(C)[C@@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](C[C@@H]2CCNC2=O)CO)NC(=O)OCc3ccccc3,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](CO)C[C@@H]1CCNC1=O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
2930,VHM,resolved,CC(C)[C@@H](C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@@H](C[C@@H]2CCNC2=O)CO)NC(=O)OCc3ccccc3,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@H](CO)C[C@@H]1CCNC1=O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
2931,VHP,resolved,C[C@H]([C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)CO)NC(=O)OCc2ccccc2)OC(C)(C)C,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)OCc1ccccc1)[C@@H](C)OC(C)(C)C)C(=O)N[C@H](CO)C[C@@H]1CCNC1=O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
2928,VHV,resolved,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)CO)NC(=O)[C@H](C(C)C)NC(=O)OCc2ccccc2,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C)C(=O)N[C@H](CO)C[C@@H]1CCNC1=O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
2815,VI1,resolved,COC(=O)c1c2c(sc1NC(=O)[C@@H]3CCCC[C@H]3C(=O)O)CCCCCC2,COC(=O)c1c(NC(=O)[C@@H]2CCCC[C@H]2C(=O)O)sc2c1CCCCCC2,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
2733,VIB,resolved,Cc1c(sc[n+]1Cc2cnc(nc2N)C)CCO,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
2926,VJA,resolved,CC(C)C[C@@H](C(=O)N[C@H](C[C@@H]1CCNC1=O)CO)NC(=O)[C@H](C(C)C)NC(=O)OCc2ccccc2,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C)C(=O)N[C@@H](CO)C[C@@H]1CCNC1=O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
663,VL4,resolved,CN(Cc1ccccc1C(=O)NCC2CCC2)Cc3ccc4c(c3C(=O)O)OC[C@@H](O4)CCC(=O)O,CN(Cc1ccccc1C(=O)NCC1CCC1)Cc1ccc2c(c1C(=O)O)OC[C@H](CCC(=O)O)O2,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,4
2694,VLU,resolved,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@H](O)S(=O)(=O)O)NC(=O)OCC(C)(C)Sc2cccc(c2)Cl,CC(C)C[C@H](NC(=O)OCC(C)(C)Sc1cccc(Cl)c1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@H](O)S(=O)(=O)O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
2695,VM0,resolved,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@@H](O)S(=O)(=O)O)NC(=O)OCC(C)(C)Sc2cccc(c2)Cl,CC(C)C[C@H](NC(=O)OCC(C)(C)Sc1cccc(Cl)c1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@@H](O)S(=O)(=O)O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
780,VM5,resolved,c1cc(c(cc1S(=O)(=O)N)Cl)NC(=O)Cc2ccc(c(c2F)Oc3cc(cc(c3)Cl)C#N)Br,N#Cc1cc(Cl)cc(Oc2c(Br)ccc(CC(=O)Nc3ccc(S(N)(=O)=O)cc3Cl)c2F)c1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
479,VO8,resolved,CCC(=O)N1c2ccccc2N(C1=O)CCOc3ccccc3Oc4cccc5c4ccc(c5)C#N,CCC(=O)n1c(=O)n(CCOc2ccccc2Oc2cccc3cc(C#N)ccc23)c2ccccc21,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
475,VOI,resolved,CN(C)C(=O)CCOc1ccccc1Oc2cccn3c2cc(c3)C#N,CN(C)C(=O)CCOc1ccccc1Oc1cccn2cc(C#N)cc12,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
476,VOU,resolved,c1ccc(c(c1)OCCC(=O)N2CCCC2)Oc3cccn4c3cc(c4)C#N,N#Cc1cc2c(Oc3ccccc3OCCC(=O)N3CCCC3)cccn2c1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
477,VP2,resolved,c1ccc(c(c1)OCCC(=O)NCC(F)F)Oc2cccn3c2cc(c3)C#N,N#Cc1cc2c(Oc3ccccc3OCCC(=O)NCC(F)F)cccn2c1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
478,VPB,resolved,c1ccc(c(c1)OCCC(=O)N2CCOCC2)Oc3cccn4c3cc(c4)C#N,N#Cc1cc2c(Oc3ccccc3OCCC(=O)N3CCOCC3)cccn2c1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
460,VQ0,resolved,c1cc(c(cc1Cl)OCCN2C=C(C(=O)NC2=O)Cl)Oc3cc(cc(c3)Cl)C#N,N#Cc1cc(Cl)cc(Oc2ccc(Cl)cc2OCCn2cc(Cl)c(=O)[nH]c2=O)c1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
461,VQK,resolved,C=CC(=O)Nc1cccc(c1)CCOc2cc(ccc2Oc3cc(cc(c3)Cl)C#N)Cl,C=CC(=O)Nc1cccc(CCOc2cc(Cl)ccc2Oc2cc(Cl)cc(C#N)c2)c1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
2759,VQN,resolved,CC(C)C[C@H](C(=O)N[C@@H](C[C@H]1CCNC1=O)/C=C\C(=O)N2CCN(CC2)CC3CCN(CC3)c4cc5c(cc4F)C(=O)N(C5=O)[C@@H]6CCC(=O)NC6=O)NC(=O)OCc7ccccc7,CC(C)C[C@@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](/C=C\C(=O)N1CCN(CC2CCN(c3cc4c(cc3F)C(=O)N([C@@H]3CCC(=O)NC3=O)C4=O)CC2)CC1)C[C@H]1CCNC1=O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
2758,VQR,resolved,CC(C)C[C@@H](C(=O)N[C@@H](CCC(=O)OC)C[C@@H]1CCNC1=O)NC(=O)OCc2ccccc2,COC(=O)CC[C@@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
2414,VQV,resolved,C1=CN(C(=O)NC1=O)[C@H]2[C@H]([C@@H]([C@@H](O2)COP(=O)(O)O)OP(=O)(O)O)O,O=c1ccn([C@@H]2O[C@@H](COP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@@H]2O)c(=O)[nH]1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,5
2934,VR4,resolved,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@H](C(=O)NCc2ccccc2)O)NC(=O)OCc3ccccc3,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)[C@@H](O)C(=O)NCc1ccccc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,4
469,VR9,resolved,CCC(=O)N(C)CCOc1cc(ccc1Oc2cccn3c2cc(c3)C#N)Cl,CCC(=O)N(C)CCOc1cc(Cl)ccc1Oc1cccn2cc(C#N)cc12,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
470,VRF,resolved,CN(CCOc1ccccc1Oc2cccc3c2ccc(c3)C#N)C(=O)C=C,C=CC(=O)N(C)CCOc1ccccc1Oc1cccc2cc(C#N)ccc12,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
471,VRQ,resolved,CN(CCOc1cc(ccc1Oc2cccc3c2ccc(c3)C#N)Cl)C(=O)C=C,C=CC(=O)N(C)CCOc1cc(Cl)ccc1Oc1cccc2cc(C#N)ccc12,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
2799,VSN,resolved,c1nc2c(n1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=S)(O)O)O)O)N=C(NC2=O)N,Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(O)(O)=S)[C@@H](O)[C@H]2O)c(=O)[nH]1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
462,VTN,resolved,C=CC(=O)NCCc1ccc(c(c1)Oc2cc(cc(c2)Cl)C#N)Cl,C=CC(=O)NCCc1ccc(Cl)c(Oc2cc(Cl)cc(C#N)c2)c1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
464,VTS,resolved,CN(CCOc1ccc(c(c1)Oc2cc(cc(c2)Cl)C#N)Cl)C(=O)C=C,C=CC(=O)N(C)CCOc1ccc(Cl)c(Oc2cc(Cl)cc(C#N)c2)c1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
465,VTV,resolved,CN(CCc1ccc(c(c1)Oc2cc(cc(c2)Cl)C#N)Cl)C(=O)C=C,C=CC(=O)N(C)CCc1ccc(Cl)c(Oc2cc(Cl)cc(C#N)c2)c1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
466,VU8,resolved,CN(CCOc1cc(ccc1Oc2cc(cc(c2)Cl)C#N)Cl)C(=O)C=C,C=CC(=O)N(C)CCOc1cc(Cl)ccc1Oc1cc(Cl)cc(C#N)c1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1147,VVD,resolved,CC(=O)Nc1ccc(c(c1)C(=O)O)F,CC(=O)Nc1ccc(F)c(C(=O)O)c1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,4
467,VVE,resolved,CCC(=O)N1c2ccccc2N(C1=O)CCOc3cc(ccc3Oc4cc(cc(c4)Cl)C#N)Cl,CCC(=O)n1c(=O)n(CCOc2cc(Cl)ccc2Oc2cc(Cl)cc(C#N)c2)c2ccccc21,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,6
1148,VVG,resolved,CCS(=O)(=O)Nc1ccccc1F,CCS(=O)(=O)Nc1ccccc1F,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,4
1150,VVJ,resolved,CN(C1CCCCCC1)S(=O)(=O)C,CN(C1CCCCCC1)S(C)(=O)=O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1151,VVM,resolved,c1ccc(cc1)NS(=O)(=O)c2ccc(cc2)N,Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
468,VVN,resolved,CCC(=O)N(C)CCOc1ccccc1Oc2cccn3c2cc(c3)C#N,CCC(=O)N(C)CCOc1ccccc1Oc1cccn2cc(C#N)cc12,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1153,VVP,resolved,COc1cccc2c1cc[nH]2,COc1cccc2[nH]ccc12,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1152,VVY,resolved,c1ccc(cc1)OCC(=O)N2CCCC2,O=C(COc1ccccc1)N1CCCC1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1155,VW1,resolved,C[C@@H](C(=O)N)Oc1ccc(cc1)C#N,C[C@H](Oc1ccc(C#N)cc1)C(N)=O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
472,VW2,resolved,CCC(=O)N(C)CCOc1ccccc1Oc2cc(cn3c2cc(c3)C#N)Cl,CCC(=O)N(C)CCOc1ccccc1Oc1cc(Cl)cn2cc(C#N)cc12,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1158,VW4,resolved,C[C@H](CS(=O)(=O)N)c1ccccc1,C[C@H](CS(N)(=O)=O)c1ccccc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1161,VW7,resolved,Cc1ccc(c2c1NCCC2)NC(=O)C,CC(=O)Nc1ccc(C)c2c1CCCN2,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1164,VWA,resolved,C[C@@H](c1ccc(cc1)F)NC,CN[C@@H](C)c1ccc(F)cc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
474,VWB,resolved,c1ccc(c(c1)OCCC(=O)N2CCCC2)Oc3cccc4c3ccc(c4)C#N,N#Cc1ccc2c(Oc3ccccc3OCCC(=O)N3CCCC3)cccc2c1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1166,VWD,resolved,CS(=O)(=O)C[C@@H](c1ccccc1)O,CS(=O)(=O)C[C@H](O)c1ccccc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1167,VWG,resolved,c1ccc2c(c1)ccc(n2)C(=O)NO,O=C(NO)c1ccc2ccccc2n1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,5
1170,VWJ,resolved,CC(C)Nc1[nH]c2ccccc2n1,CC(C)Nc1nc2ccccc2[nH]1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,5
473,VWK,resolved,CN(C)C(=O)CCOc1ccccc1Oc2cccc3c2ccc(c3)C#N,CN(C)C(=O)CCOc1ccccc1Oc1cccc2cc(C#N)ccc12,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1173,VWM,resolved,CC(=O)N1CCC[C@@](C1)(C(=O)O)O,CC(=O)N1CCC[C@](O)(C(=O)O)C1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
463,VWU,resolved,c1cc(c(cc1CCNC(=O)CCl)Oc2cc(cc(c2)Cl)C#N)Cl,N#Cc1cc(Cl)cc(Oc2cc(CCNC(=O)CCl)ccc2Cl)c1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1185,VWV,resolved,CCOC(=O)CN1CCS(=O)(=O)CC1,CCOC(=O)CN1CCS(=O)(=O)CC1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,5
1187,VWY,resolved,CCNC(=O)c1ccc(cc1)NS(=O)(=O)C,CCNC(=O)c1ccc(NS(C)(=O)=O)cc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,4
1191,VX4,resolved,C[C@H]1CCCN(CC1)C(=O)c2cscn2,C[C@H]1CCCN(C(=O)c2cscn2)CC1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1195,VXD,resolved,Cc1c(cccc1Cl)NC(=O)CN,Cc1c(Cl)cccc1NC(=O)CN,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,5
1196,VXG,resolved,CC(=O)N1C[C@H]([C@@H](C1)C(=O)O)c2ccccc2,CC(=O)N1C[C@@H](C(=O)O)[C@H](c2ccccc2)C1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
931,VXL,resolved,CC(C)CN(C[C@H]([C@H](Cc1ccccc1)NC(=O)O[C@H]2CO[C@@H]3[C@H]2[C@H](CO3)OCC(=O)NC)O)S(=O)(=O)c4ccc(cc4)OC,CNC(=O)CO[C@H]1CO[C@@H]2OC[C@H](OC(=O)N[C@@H](Cc3ccccc3)[C@H](O)CN(CC(C)C)S(=O)(=O)c3ccc(OC)cc3)[C@@H]21,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
697,VXO,resolved,CC(C)C[C@@H](Cc1ccc2c(c1C(=O)O)OCO2)CNC(=O)Cc3c[nH]c4c3cccc4,CC(C)C[C@H](CNC(=O)Cc1c[nH]c2ccccc12)Cc1ccc2c(c1C(=O)O)OCO2,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,4
2305,VXQ,resolved,c1cc2c(cc1CN)CCO2,NCc1ccc2c(c1)CCO2,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1440,VZM,resolved,COc1ccc(cn1)NC(=O)Nc2cccs2,COc1ccc(NC(=O)Nc2cccs2)cn1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1442,VZP,resolved,CC(C)NC(=O)N(C)[C@@H]1CCS(=O)(=O)C1,CC(C)NC(=O)N(C)[C@@H]1CCS(=O)(=O)C1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1443,VZS,resolved,Cc1ccc(c(c1)NC(=O)Nn2cnnc2)OC,COc1ccc(C)cc1NC(=O)Nn1cnnc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,6
1444,VZY,resolved,Cc1cccc(c1)C(=O)NCC(=O)O,Cc1cccc(C(=O)NCC(=O)O)c1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1447,W04,resolved,Cc1ccnc(c1)NC(=O)CNC,CNCC(=O)Nc1cc(C)ccn1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
2764,W08,resolved,CN1CCC(CC1)NC(=O)[C@@H]2[C@H]([C@H]([C@@H](O2)n3cnc4c3ncnc4N)O)O,CN1CCC(NC(=O)[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)CC1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,1
1448,W0A,resolved,CCCC(=O)NCc1[nH]c2ccccc2n1,CCCC(=O)NCc1nc2ccccc2[nH]1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1451,W0D,resolved,c1ccc2c(c1)[nH]c(n2)CNC(=O)c3ccco3,O=C(NCc1nc2ccccc2[nH]1)c1ccco1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1452,W0G,resolved,CN[C@@H]1CCN(C1=O)c2ccccc2F,CN[C@@H]1CCN(c2ccccc2F)C1=O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,5
1454,W0J,resolved,CN[C@@H]1CCCN(C1)c2cccnn2,CN[C@@H]1CCCN(c2cccnn2)C1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1455,W0M,resolved,C[C@H](C(=O)N)Oc1ccc(cc1)Cl,C[C@@H](Oc1ccc(Cl)cc1)C(N)=O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1456,W0P,resolved,C[C@H](C(=O)O)Oc1ccccc1F,C[C@@H](Oc1ccccc1F)C(=O)O,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1457,W0S,resolved,COc1cc(cc(c1OC)OC)CN,COc1cc(CN)cc(OC)c1OC,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1458,W0V,resolved,CC(C)C(=O)NCc1[nH]c2ccccc2n1,CC(C)C(=O)NCc1nc2ccccc2[nH]1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1464,W0Y,resolved,CNC(=O)c1ccc(cc1)S(=O)(=O)N,CNC(=O)c1ccc(S(N)(=O)=O)cc1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
430,W15,resolved,c1cc(c(c(c1)Cl)CCN)F,NCCc1c(F)cccc1Cl,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1465,W17,resolved,c1c(cn(n1)CCO)C(=O)N,NC(=O)c1cnn(CCO)c1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
1466,W1A,resolved,CS(=O)(=O)NCC1CCNCC1,CS(=O)(=O)NCC1CCNCC1,Components-smiles-stereo-oe.smi,<frozen-chemistry-source>,3
